,Hotel Name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160
100,Residence Inn by Marriott New York Manhattan Midtown East,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,4.683479155944416,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,7.565620174987134,8.800823468862584,9.418425115800309,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,38.857436953165205,41.1219763252702,42.151312403499745,-1,-1.0,-1.0,-1.0,-1,2.3674729799279466,3.3453422542460114,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,35.76942871847658,35.76942871847658,35.76942871847658,35.76942871847658,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,2.521873391662378,1.5440041173443129,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,49.04786412763767,-1.0,-1.0,-1,-1,-1,-1.0,6.948018528049409,5.558414822439526,-1,-1.0,1.0808028821410192,0.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,13.484302624806999,4.734945959855893,4.220277920741122,-1,-1,-1,-1
101,Holiday Inn New York JFK Airport Area,-1.0,-1.0,-1.0,-1,15.88235294117647,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,4.470588235294118,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,12.705882352941176,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,25.41176470588235,28.58823529411765,-1.0,-1.0,3.5294117647058822,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,26.0,28.941176470588236,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,9.529411764705882,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1.0,36.705882352941174,-1.0,-1.0,-1.0,5.411764705882352,0.823529411764706,-1,23.294117647058822,-1.0,-1.0,0.0,4.352941176470588,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,6.705882352941177,-1.0,-1,-1,0.5882352941176471,-1.0,-1,-1,26.11764705882353,24.352941176470587,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,29.294117647058826,32.82352941176471,-1,-1,26.941176470588236,30.470588235294116,-1.0,-1.0,7.764705882352942,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,3.7647058823529407,-1
102,The High Line Hotel,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,51.532982347476,55.280272530195106,57.04552493031898,-1,-1.0,-1.0,-1.0,-1,-1,45.83462372251471,-1.0,-1.0,50.97553422112109,53.793744193248685,-1.0,-1.0,-1,-1.0,-1.0,-1.0,45.55589965933726,49.30318984205637,52.152369154537006,54.50603902136885,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1.0,0.0,0.6503561474140601,1.3007122948281202,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,14.462681944874575,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,25.240012387736144,26.974295447506968,28.089191700216787,29.668628058222357,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,31.46484979869929,-1.0,-1.0,-1.0,-1,8.021059151440074,11.427686590275627,-1
103,Courtyard by Marriott New York City Manhattan Fifth Avenue,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,6.104380242311277,6.710158434296365,7.315936626281454,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,3.681267474370923,4.287045666356011,4.8928238583410995,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,23.671947809878844,21.528424976700837,20.922646784715752,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1,39.70177073625349,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.28518173345759,28.564771668219947,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,45.89934762348555,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1.0,0.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,1.211556383970177,0.6057781919850885,-1,-1,-1,-1
104,The SunBright,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,21.052631578947366,-1.0,-1,-1.0,-1.0,23.79862700228833,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,21.052631578947366,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,16.247139588100687,20.59496567505721,-1,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,5.949656750572083,10.526315789473683,-1,-1,-1,-1.0,-1.0,-1.0,0.0,-1.0,21.052631578947366,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1.0,13.729977116704806,18.07780320366133,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,19.221967963386728,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1.0,-1.0,-1,21.052631578947366,16.704805491990847,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1
105,New York Marriott East Side,-1.0,21.934197407776672,-1.0,-1,-1.0,27.916251246261215,-1.0,-1,12.462612163509473,17.44765702891326,-1.0,-1,3.988035892323031,7.976071784646062,-1.0,-1,23.928215353938185,29.411764705882355,30.408773678963108,-1,-1.0,35.3938185443669,-1.0,-1,-1.0,29.411764705882355,25.922233300099702,-1,-1.0,7.477567298105684,-1.0,-1,-1,14.456630109670987,16.450648055832502,12.961116650049851,-1,22.43270189431705,-1.0,-1.0,-1,10.967098703888336,-1.0,-1.0,-1,24.426719840478565,-1.0,-1.0,-1,38.88334995014955,-1.0,-1.0,-1.0,-1.0,-1.0,-1,6.779661016949152,-1.0,-1.0,-1,0.0,2.991026919242273,-1.0,-1,-1,-1.0,34.89531405782652,-1.0,-1.0,21.934197407776672,23.08075772681954,-1,-1,25.922233300099702,-1.0,-1.0,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1.0,43.868394815553344,-1.0,-1,-1,30.907278165503488,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,13.459621136590231,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,41.874376869391824,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,40.37886340977069,-1.0,-1,-1.0,38.88334995014955,-1,-1,-1,-1.0,-1,-1,-1,8.47457627118644,-1.0,2.0937188434695915,-1,29.411764705882355,-1.0,-1.0,-1,19.441674975074775,27.417746759720842,-1.0,-1,8.47457627118644,-1.0,-1.0,-1,-1,-1,-1
106,Hampton Inn Times Square North,-1.0,-1.0,-1.0,-1,-1.0,-1.0,31.210500729217305,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,38.98881866796305,30.967428293631507,-1.0,-1,12.250850753524551,12.639766650461837,-1,-1,8.653378706854644,-1.0,-1.0,17.11229946524064,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,28.05055906660185,-1,-1.0,-1.0,-1.0,-1,-1.0,29.75206611570248,31.69664560038892,-1,-1.0,-1.0,-1.0,-1.0,58.969372873116185,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,10.257656781720954,-1,-1,1.06951871657754,-1,36.898395721925134,37.53038405444823,35.09965969859018,-1,-1.0,-1.0,-1,-1,-1.0,43.607194944093344,-1.0,38.551288283908605,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,31.210500729217305,30.238210986874087,18.08458920758386,17.11229946524064,-1.0,-1.0,0.0,-1.0,-1.0,31.210500729217305,29.26592124453087,-1,-1.0,-1.0,29.26592124453087,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,23.91832766164317,22.946037919299954,30.724355858045698,-1.0,-1.0,-1.0,-1,10.889645114244045,-1.0,-1,-1,-1,-1.0,2.0418084589207584,-1,4.27807486631016,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1
107,Shelburne NYC-an Affinia hotel,26.045627376425855,12.864385297845374,17.807351077313054,-1,-1.0,30.228136882129274,-1.0,-1,22.370088719898607,15.96958174904943,21.102661596958175,-1,10.202788339670468,-1.0,-1.0,-1,-1.0,-1.0,-1.0,33.90367553865652,-1.0,-1.0,-1.0,-1,-1.0,21.736375158428388,16.413181242078583,23.00380228136882,10.773130544993663,-1.0,-1.0,-1,21.673003802281368,-1.0,-1.0,21.482889733840306,-1,-1.0,-1.0,-1.0,12.610899873257287,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,41.12801013941698,34.98098859315589,40.17743979721166,-1.0,-1.0,-1.0,-1,-1.0,7.097591888466413,11.85044359949303,-1,-1.0,-1.0,-1.0,-1,-1,24.334600760456272,18.631178707224336,23.510773130544994,-1.0,11.660329531051964,7.097591888466413,12.167300380228136,-1,-1.0,-1.0,-1.0,3.5487959442332064,0.0,3.9923954372623576,-1,-1.0,-1.0,-1.0,-1,-1.0,13.307984790874524,13.307984790874524,45.56400506970849,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1.0,40.874524714828894,-1.0,14.512040557667936,-1.0,-1.0,21.102661596958175,-1.0,-1.0,-1,-1,-1.0,21.736375158428388,-1.0,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,44.29657794676806,41.38149556400507,-1,-1.0,-1.0,-1.0,-1,26.996197718631176,21.736375158428388,27.9467680608365,-1,-1,-1.0,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,24.778200253485423,18.631178707224336,23.70088719898606,6.653992395437262,9.695817490494296,-1.0,-1.0,21.229404309252217,17.427122940430927,-1,-1
108,The Lombardy,-1.0,2.588686481303931,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,13.662511984659636,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1,13.662511984659636,-1.0,-1.0,-1,-1.0,13.662511984659636,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,13.662511984659636,-1.0,-1.0,-1.0,-1,-1.0,0.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1.0,6.471716203259828,-1.0,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,13.662511984659636,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,4.218600191754554,-1,-1
109,Wyndham Garden - Manhattan Chelsea West,-1.0,14.912808177991582,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,22.730006013229104,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,36.139506915213474,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,20.084185207456404,23.331328923631993,-1,-1.0,-1.0,-1.0,-1,-1,27.17979555021046,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,18.821407095610343,11.785929043896573,-1.0,-1,-1.0,-1.0,-1.0,-1,40.048105832832235,-1.0,-1.0,-1.0,-1.0,-1.0,-1,21.1665664461816,9.320505111244739,-1.0,-1,-1.0,-1.0,-1.0,-1,41.310883944678295,25.616355983162958,25.856885147324114,-1.0,21.286831028262178,15.273601924233313,28.5628382441371,-1,-1,-1.0,-1.0,-1.0,0.0,0.1803968731208659,1.5634395670475045,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,33.19302465423933,33.19302465423933,34.21527360192423,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,16.837041491280818,-1.0,-1.0,58.26819001803969,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,49.969933854479855,49.969933854479855,-1,-1.0,-1.0,-1.0,-1,19.723391461214675,22.429344558027662,27.36019242333133,-1,-1,-1.0,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1
110,Wyndham Garden Long Island City Manhattan View,17.312448474855728,18.796372629843365,-1.0,-1,-1.0,-1.0,44.187963726298435,-1,-1.0,-1.0,-1.0,-1,-1.0,16.24072547403133,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,22.423742786479803,-1.0,-1,-1.0,-1.0,-1,-1,-1.0,25.474031327287715,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,0.0,-1.0,-1,-1,18.796372629843365,-1.0,-1.0,-1.0,7.996702390766694,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,28.854080791426217,30.17312448474856,-1,-1,-1,-1.0,-1.0,-1.0,19.455894476504536,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,55.070074196207756,-1,-1,-1.0,28.689200329760922,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,13.190436933223411,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,56.71887881286067,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,20.19785655399835,-1,-1
111,Best Western Plus Newark Airport West,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,23.24561403508772,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,5.701754385964912,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,14.035087719298245,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,10.526315789473683,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,8.47953216374269,6.140350877192982,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,0.0,-1.0,-1.0,11.842105263157894,-1,-1.0,4.093567251461988,-1,-1,-1.0,-1.0,12.280701754385964,-1,-1,-1.0,-1.0,-1.0,-1.0,4.239766081871345,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,4.824561403508771,-1.0,-1.0,-1.0,-1.0,10.964912280701753,-1,-1.0,9.064327485380117,-1.0,-1,-1.0,14.619883040935672,-1,-1,2.046783625730994,4.678362573099415,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,3.8011695906432745,6.432748538011696,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,8.333333333333332,5.701754385964912,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1
112,Best Western Plus Arena Hotel,-1.0,-1.0,-1.0,-1,-1.0,-1.0,31.039640987284965,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,42.70755422587884,35.07853403141361,33.1338818249813,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,17.427075542258788,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,14.584891548242334,0.0,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,34.031413612565444,49.28945400149588,-1,-1.0,24.60732984293194,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,40.463724756918474,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1
113,Bentley Hotel,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,17.98392498325519,17.916945746818485,17.615539182853315,17.448091091761555,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,10.58271935699933,9.042196918955124,8.874748827863362,10.415271265907569,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,40.45545880776959,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1.0,68.82116543871399,-1.0,0.0,-1,20.763563295378432,-1,-1.0,-1.0,-1.0,-1,-1.0,31.14534494306765,34.19290020093771,-1,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,7.9035498995311455,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1.0,3.750837240455459,-1.0,-1,-1.0,70.89752176825183,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,38.68050904219692,39.28332217012726,-1
114,ink48 hotel a Kimpton Hotel,-1.0,38.826318909306465,-1.0,-1,-1.0,-1.0,-1.0,-1,36.39596917605216,35.26970954356847,-1.0,36.27741553052756,5.512744516893894,5.453467694131595,7.7059869590989925,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,36.27741553052756,37.344398340248965,-1,-1,-1.0,18.494368701837583,29.104919976289274,-1,27.385892116182575,33.78778897451097,32.542975696502666,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1.0,41.197391819798455,-1.0,-1.0,-1.0,-1,-1,-1,-1.0,32.00948429164197,-1.0,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,29.164196799051574,-1,-1,26.378186129223476,-1.0,32.18731475992887,-1.0,-1.0,-1.0,10.37344398340249,14.819205690574986,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,38.47065797273267,-1,-1.0,-1.0,27.208061647895672,-1,40.07113218731476,28.80853586247777,27.682276229994073,31.653823355068166,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,9.06935388263189,6.461173681090695,3.9715471250740957,5.512744516893894,0.0,3.9715471250740957,6.461173681090695,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,21.04327208061648,-1.0,-1.0,-1,-1,-1,-1
115,Courtyard by Marriott New York Manhattan Upper East Side,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,31.521739130434785,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,13.466183574879226,-1.0,-1.0,-1.0,27.898550724637683,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.2270531400966185,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,27.355072463768117,28.26086956521739,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1.0,-1.0,-1.0,11.352657004830919,-1.0,8.212560386473431,-1,-1,-1.0,-1.0,-1.0,21.79951690821256,-1,-1.0,-1.0,-1.0,7.9106280193236715,9.359903381642512,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1
116,Howard Johnson Bronx Near Stadium,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,3.026775320139697,6.053550640279394,-1,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,13.50407450523865,16.530849825378347,19.441210710128058,-1.0,-1,-1.0,-1.0,-1.0,-1.0,14.78463329452852,17.81140861466822,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,5.355064027939465,8.381839348079161,-1,2.3282887077997674,-1.0,-1.0,-1.0,9.545983701979045,13.038416763678695,16.530849825378347,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,25.145518044237487,29.56926658905704,33.993015133876604,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.250291036088475,18.160651920838184,21.187427240977883,-1,-1.0,-1.0,-1.0,-1,-1.0,12.339930151338766,15.366705471478465,2.3282887077997674,-1.0,25.261932479627475,29.68568102444703,-1,-1.0,25.611175785797442,-1,-1,-1.0,-1.0,-1.0,-1,0.0,3.026775320139697,6.053550640279394,-1,-1,3.026775320139697,6.868451688009314,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1
